"idpersona","idmatriculacion","idcarrera","idcohorte","carrera_siglas","carrera","tipo","lf","cohorte","cohorte_anio","estado"
"60437","98265","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"60120","98269","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"48031","98272","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"61513","98279","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Abandonó"
"15274","98281","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"58872","98283","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"47087","98284","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"23452","98287","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"20201","98288","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62042","98290","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62278","98292","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"46969","98293","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62285","98294","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"52609","98295","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"56996","98296","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62286","98301","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59642","98302","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"22762","98306","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"61390","98307","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"26714","98308","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Abandonó"
"57449","98309","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"50863","98313","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62292","98316","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando condicional"
"18802","98318","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62281","98319","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"53692","98320","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando condicional"
"62289","98325","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59963","98329","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62299","98330","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando condicional"
"61608","98331","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62073","98332","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando condicional"
"38032","98333","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59258","98337","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62133","98338","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"18320","98339","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62305","98341","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62302","98342","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"56380","98343","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"61955","98345","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"61751","98346","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"58492","98348","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"43066","98351","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"23089","98352","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62180","98353","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"61157","98356","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59224","98358","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"61222","98361","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62304","98364","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62300","98366","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"18393","98371","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Abandonó"
"42473","98376","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando condicional"
"55533","98382","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"61997","98388","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando condicional"
"61761","98389","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"18976","98393","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62261","98396","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"19875","98398","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59221","98407","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59528","98409","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando condicional"
"59647","98410","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59454","98413","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"52896","98414","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62272","98415","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"33289","98418","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"16761","98419","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59284","98422","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59830","98423","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"58730","98424","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59563","98425","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62108","98430","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"16923","98435","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59098","98439","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"50546","98441","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"58939","98443","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Abandonó"
"59479","98449","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"59967","98456","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"58996","98457","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"62340","98459","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"61408","98462","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
"58386","98463","144","458","TRAYECTO_PED","Trayecto Pedagógico para Graduados no Docentes","Trayecto","Formación docente complementaria","Abril 2024","2024","Cursando"
